ts,dt,hr,connection_type,org_id,venue_id,device_serial,network_id,band,mac,infra_id,infra_category,ssid,bssid,connected,tx_duration,rx_duration,tx_bytes,rx_bytes,tx_packets,tx_failed,tx_retries,rx_packets,rssi_min,rssi_max,rssi_avg,ack_rssi_min,ack_rssi_max,ack_rssi_avg,tx_phyrate_min,tx_phyrate_max,tx_phyrate_avg,rx_phyrate_min,rx_phyrate_max,rx_phyrate_avg,tx_chwidth_min,tx_chwidth_max,rx_chwidth_min,rx_chwidth_max,port,vlan
2024-09-03 07:20:00,2024-09-03,7,wireless,36,63,14448f1fbf2a,17.0,5G,00:51:ed:f8:58:5a,84,1,Household,14:44:8f:1f:bf:2c,622546.0,519815114.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,-65.0,-64.0,-64.75,-68.0,-68.0,-67.0,12000.0,12000.0,12000.0,173300.0,173300.0,173300.0,20.0,20.0,20.0,20.0,,
2024-09-03 07:20:00,2024-09-03,7,wireless,26,47,24fe9a0f5b81,14.0,5G,14:91:38:6a:3a:99,3620,1,pond,26:fe:9a:0f:5b:83,191162.0,85131838.0,0.0,245423.0,189903.0,1574.0,0.0,0.0,1546.0,-74.0,-73.0,-73.75,-72.0,-71.0,-70.5,390000.0,390000.0,390000.0,65000.0,65000.0,65000.0,80.0,80.0,20.0,20.0,,
2024-09-03 07:20:00,2024-09-03,7,wireless,4410,8809,903cb3bb245d,7685.0,2G,bc:dd:c2:b5:0a:a1,4935,1,kartonwifi,90:3c:b3:bb:24:60,23021.0,209214.0,0.0,546.0,1315.0,7.0,0.0,0.0,7.0,-73.0,-70.0,-72.25,-72.0,-72.0,-72.0,58500.0,65000.0,63375.0,48000.0,48000.0,48000.0,20.0,20.0,20.0,20.0,,
2024-09-03 07:20:00,2024-09-03,7,wireless,17,35,d4babaa15440,8.0,5G,20:df:b9:3e:7b:e1,43,1,plume.dogfood,d4:ba:ba:a1:54:43,10494.0,1015525.0,0.0,92571.0,57642.0,430.0,0.0,0.0,441.0,-44.0,-44.0,-44.0,-43.0,-43.0,-43.0,866700.0,866700.0,866700.0,866700.0,866700.0,866700.0,80.0,80.0,80.0,80.0,,
2024-09-03 07:20:00,2024-09-03,7,wireless,17,35,d4babaa15440,8.0,5G,50:14:79:91:5e:9d,43,1,plume.dogfood,d4:ba:ba:a1:54:43,10119.0,168736.0,0.0,3826.0,6859.0,54.0,0.0,0.0,92.0,-66.0,-66.0,-66.0,-69.0,-69.0,-68.0,24000.0,24000.0,24000.0,135000.0,150000.0,146250.0,20.0,20.0,40.0,40.0,,
2024-09-03 07:20:00,2024-09-03,7,wireless,17,35,d4babaa15440,8.0,2G,94:3c:c6:62:e5:84,43,1,plume.dogfood,d6:ba:ba:a1:54:44,10547.0,450870.0,0.0,2460.0,3245.0,21.0,0.0,0.0,46.0,-35.0,-35.0,-35.0,-38.0,-37.0,-37.0,65000.0,65000.0,65000.0,72200.0,72200.0,72200.0,20.0,20.0,20.0,20.0,,
2024-09-03 07:20:00,2024-09-03,7,wireless,26,47,d4babaa25686,13.0,5G,be:f9:b9:57:e3:45,4202,1,lake,d4:ba:ba:a2:56:88,5763.0,1142247.0,0.0,5161457.0,213856.0,4313.0,0.0,0.0,1050.0,-74.0,-67.0,-69.25,-75.0,-75.0,-74.0,12000.0,432400.0,327300.0,36000.0,36000.0,36000.0,20.0,80.0,80.0,80.0,,
2024-09-03 07:25:00,2024-09-03,7,wireless,26,47,24fe9a0f5ae5,13.0,5G,10:2c:6b:bf:48:9e,3184,1,lake,24:fe:9a:0f:5a:e7,662745.0,360342939.0,0.0,26594.0,21330.0,236.0,0.0,0.0,202.0,-61.0,-61.0,-61.0,-62.0,-62.0,-61.0,433300.0,433300.0,433300.0,86700.0,86700.0,86700.0,80.0,80.0,20.0,20.0,,
2024-09-03 07:25:00,2024-09-03,7,wireless,26,47,24fe9a0f5ae5,13.0,5G,50:07:c3:51:e2:f3,3184,1,lake,24:fe:9a:0f:5a:e7,29093.0,1261454318.0,0.0,24022046.0,1436592.0,29187.0,0.0,0.0,21552.0,-75.0,-75.0,-75.0,-75.0,-75.0,-74.0,433300.0,433300.0,433300.0,78000.0,78000.0,78000.0,80.0,80.0,20.0,20.0,,
2024-09-03 07:25:00,2024-09-03,7,wireless,17,35,903cb3bb1da5,8.0,5G,20:df:b9:3e:7b:e1,205,1,plume.dogfood,90:3c:b3:bb:1d:a9,10577.0,592601.0,0.0,931.0,0.0,15.0,0.0,0.0,0.0,-71.0,-71.0,-71.0,-71.0,-71.0,-70.0,650000.0,650000.0,650000.0,780000.0,780000.0,780000.0,80.0,80.0,80.0,80.0,,
2024-09-03 07:25:00,2024-09-03,7,wireless,4410,10438,e001a6807be0,9672.0,5G,44:61:32:b3:f1:0f,5723,1,kartonSF,e0:01:a6:80:7b:e2,11564.0,2124767.0,0.0,5393.0,5879.0,39.0,0.0,0.0,41.0,-76.0,-76.0,-76.0,-76.0,-76.0,-76.0,325000.0,325000.0,325000.0,234000.0,234000.0,234000.0,80.0,80.0,80.0,80.0,,
2024-09-03 07:25:00,2024-09-03,7,wireless,26,47,e001a6807fb4,13.0,5G,fc:d7:49:0c:0f:21,5745,1,lake,e0:01:a6:80:7f:b6,662008.0,240902768.0,0.0,12668.0,8487.0,131.0,0.0,0.0,126.0,-77.0,-77.0,-77.0,-78.0,-78.0,-77.0,433300.0,433300.0,433300.0,48000.0,48000.0,48000.0,80.0,80.0,20.0,20.0,,
2024-09-03 07:20:00,2024-09-03,7,wireless,26,47,e001a6807fb4,13.0,5G,fc:d7:49:0c:0f:21,5745,1,lake,e0:01:a6:80:7f:b6,661948.0,240886594.0,0.0,356195.0,163358.0,1999.0,0.0,0.0,1406.0,-81.0,-77.0,-78.25,-79.0,-78.0,-77.25,433300.0,433300.0,433300.0,48000.0,390000.0,219000.0,80.0,80.0,20.0,80.0,,
2024-09-03 07:25:00,2024-09-03,7,wireless,36,60,14448fd58129,15.0,5G,5c:41:5a:fc:d4:01,81,1,430 Dandy,14:44:8f:d5:81:2b,627233.0,421069754.0,0.0,18385.0,16650.0,175.0,0.0,0.0,196.0,-79.0,-79.0,-79.0,-79.0,-79.0,-78.0,90000.0,90000.0,90000.0,54000.0,54000.0,54000.0,40.0,40.0,40.0,40.0,,
2024-09-03 07:25:00,2024-09-03,7,wireless,26,47,24fe9a0f5b81,14.0,2G,10:6f:d9:2f:c1:6a,3620,1,pond,26:fe:9a:0f:5b:82,662741.0,381550.0,0.0,836.0,762.0,4.0,4.0,0.0,10.0,-58.0,-58.0,-58.0,-59.0,-59.0,-61.0,72200.0,72200.0,72200.0,72200.0,72200.0,72200.0,20.0,20.0,20.0,20.0,,
2024-09-03 07:25:00,2024-09-03,7,wireless,26,47,24fe9a0f5b81,13.0,5G,50:14:79:be:aa:ce,3620,1,lake,24:fe:9a:0f:5b:83,15325.0,291160.0,0.0,494.0,881.0,7.0,0.0,0.0,12.0,-69.0,-69.0,-69.0,-74.0,-74.0,-73.0,433300.0,433300.0,433300.0,48000.0,48000.0,48000.0,80.0,80.0,20.0,20.0,,
2024-09-03 07:25:00,2024-09-03,7,wireless,4410,8809,903cb3bb245d,7685.0,2G,bc:dd:c2:b5:0a:a1,4935,1,kartonwifi,90:3c:b3:bb:24:60,23081.0,209483.0,0.0,183.0,177.0,2.0,0.0,0.0,2.0,-73.0,-73.0,-73.0,-73.0,-73.0,-72.0,65000.0,65000.0,65000.0,48000.0,48000.0,48000.0,20.0,20.0,20.0,20.0,,
2024-09-03 07:25:00,2024-09-03,7,wireless,26,47,d4babaa25686,13.0,5G,4c:b9:ea:07:f4:bc,4202,1,lake,d4:ba:ba:a2:56:88,307889.0,3492283.0,0.0,374.0,567.0,5.0,0.0,0.0,8.0,-51.0,-51.0,-51.0,-58.0,-58.0,-57.0,433300.0,433300.0,433300.0,433300.0,433300.0,433300.0,80.0,80.0,80.0,80.0,,
2024-09-03 07:25:00,2024-09-03,7,wireless,26,47,d4babaa25686,13.0,5G,b0:f7:c4:37:58:c3,4202,1,lake,d4:ba:ba:a2:56:88,662746.0,1338979798.0,0.0,73692.0,69691.0,1171.0,0.0,0.0,1168.0,-48.0,-48.0,-48.0,-46.0,-46.0,-45.0,433300.0,433300.0,433300.0,433300.0,433300.0,433300.0,80.0,80.0,80.0,80.0,,
2024-09-03 07:20:00,2024-09-03,7,wireless,17,35,04b6be13a188,8.0,2G,34:60:f9:ca:b2:d7,42,1,plume.dogfood,06:b6:be:13:a1:8c,2933.0,131972.0,0.0,11273.0,22248.0,55.0,0.0,0.0,82.0,-39.0,-39.0,-39.0,-40.0,-38.0,-38.5,72200.0,72200.0,72200.0,39000.0,72200.0,52175.0,20.0,20.0,20.0,20.0,,
2024-09-03 07:25:00,2024-09-03,7,wireless,5849,11682,e49d7362096c,10287.0,5G,e8:6f:38:07:00:84,6079,1,EVO,e4:9d:73:62:09:6e,381715.0,36554051.0,0.0,45632.0,7501.0,92.0,0.0,0.0,18.0,-49.0,-49.0,-49.0,-46.0,-46.0,-46.0,240000.0,240000.0,240000.0,243000.0,243000.0,243000.0,40.0,40.0,40.0,40.0,,
2024-09-03 07:20:00,2024-09-03,7,wireless,4410,8809,903cb3bb245d,7685.0,5G,f4:34:f0:76:ca:90,4935,1,kartonwifi,90:3c:b3:bb:24:61,23021.0,8172418.0,0.0,41346.0,30307.0,230.0,0.0,0.0,239.0,-61.0,-61.0,-61.0,-59.0,-58.0,-58.0,65000.0,72200.0,70400.0,72200.0,72200.0,72200.0,20.0,20.0,20.0,20.0,,
2024-09-03 07:25:00,2024-09-03,7,wireless,4410,8809,903cb3b16e47,7685.0,5G,94:ea:32:5f:1c:b6,4589,1,kartonwifi,90:3c:b3:b1:6e:4b,22775.0,7471503.0,0.0,4032.0,3604.0,31.0,0.0,0.0,38.0,-59.0,-59.0,-59.0,-58.0,-58.0,-58.0,72200.0,72200.0,72200.0,72200.0,72200.0,72200.0,20.0,20.0,20.0,20.0,,
2024-09-03 07:25:00,2024-09-03,7,wireless,17,35,903cb3bb1da5,8.0,2G,b4:b0:24:3a:88:2c,205,1,plume.dogfood,90:3c:b3:bb:1d:a8,10129.0,46502.0,0.0,461.0,2156.0,7.0,0.0,0.0,7.0,-36.0,-36.0,-36.0,-37.0,-37.0,-36.0,72200.0,72200.0,72200.0,72200.0,72200.0,72200.0,20.0,20.0,20.0,20.0,,
2024-09-03 07:20:00,2024-09-03,7,wireless,4410,10438,903cb36c44f5,9672.0,2G,44:61:32:5c:fc:d9,5757,1,kartonSF,90:3c:b3:6c:44:f8,561017.0,368911887.0,0.0,80510.0,54014.0,495.0,0.0,0.0,478.0,-72.0,-69.0,-70.25,-71.0,-68.0,-68.75,28900.0,57800.0,46950.0,13000.0,19500.0,16250.0,20.0,20.0,20.0,20.0,,
2024-09-03 07:20:00,2024-09-03,7,wireless,17,35,903cb3bb1c5b,8.0,2G,00:1c:c2:5b:a5:05,63,1,plume.dogfood,92:3c:b3:bb:1c:5e,9126.0,149772.0,0.0,7171.0,9650.0,59.0,0.0,0.0,101.0,-61.0,-52.0,-54.75,-60.0,-55.0,-57.0,48000.0,54000.0,49500.0,48000.0,48000.0,48000.0,20.0,20.0,20.0,20.0,,
2024-09-03 07:20:00,2024-09-03,7,wireless,26,47,d4babaa25686,13.0,5G,08:12:a5:e8:fd:56,4202,1,lake,d4:ba:ba:a2:56:88,363963.0,163545805.0,0.0,253049.0,116458.0,1571.0,0.0,0.0,1325.0,-75.0,-74.0,-74.75,-73.0,-72.0,-72.25,433300.0,433300.0,433300.0,351000.0,351000.0,351000.0,80.0,80.0,80.0,80.0,,
2024-09-03 07:25:00,2024-09-03,7,wireless,5849,11682,e49d73625c14,10287.0,5G,ca:b2:d9:11:dd:05,6081,1,EVO,e4:9d:73:62:5c:16,239.0,365243.0,0.0,59714.0,21172.0,214.0,3.0,0.0,176.0,-81.0,-81.0,-81.0,-88.0,-88.0,-86.0,65100.0,65100.0,65100.0,6500.0,6500.0,6500.0,80.0,80.0,20.0,20.0,,
2024-09-03 07:20:00,2024-09-03,7,wireless,36,63,14448f1fbe0a,17.0,5G,c8:69:cd:7d:9e:c4,3108,1,Household,14:44:8f:1f:be:0c,621390.0,37256789.0,0.0,63996.0,126546.0,244.0,0.0,0.0,420.0,-47.0,-44.0,-45.25,-46.0,-44.0,-44.75,300000.0,300000.0,300000.0,400000.0,400000.0,400000.0,40.0,40.0,40.0,40.0,,
2024-09-03 07:20:00,2024-09-03,7,wireless,36,63,14448f1fbe4e,17.0,5G,cc:f7:35:87:df:99,83,1,Household,14:44:8f:1f:be:50,501012.0,169323051.0,0.0,174919.0,230990.0,1180.0,0.0,0.0,1199.0,-74.0,-70.0,-73.0,-71.0,-71.0,-70.25,200000.0,200000.0,200000.0,162000.0,180000.0,175500.0,40.0,40.0,40.0,40.0,,
2024-09-03 07:20:00,2024-09-03,7,wireless,36,60,14448fd58129,15.0,2G,1c:39:29:a0:4a:7f,81,1,430 Dandy,14:44:8f:d5:81:2c,114252.0,931516.0,0.0,981.0,1772.0,9.0,0.0,0.0,16.0,-80.0,-79.0,-79.5,-79.0,-78.0,-77.75,39000.0,43300.0,40075.0,26000.0,39000.0,29250.0,20.0,20.0,20.0,20.0,,
2024-09-03 07:20:00,2024-09-03,7,wireless,4410,8809,903cb3bb1d4b,7685.0,2G,a8:48:fa:7f:96:b0,4588,1,kartonwifi,90:3c:b3:bb:1d:4e,22812.0,6869175.0,0.0,137191.0,10899.0,327.0,4.0,0.0,111.0,-35.0,-35.0,-35.0,-39.0,-38.0,-38.0,65000.0,72200.0,70400.0,72200.0,72200.0,72200.0,20.0,20.0,20.0,20.0,,
2024-09-03 07:20:00,2024-09-03,7,wireless,5849,11682,d077cec30845,10287.0,5G,4a:0a:b9:19:87:cb,6082,1,EVO,d0:77:ce:c3:08:48,174.0,85565.0,0.0,1905002.0,45535.0,1430.0,0.0,0.0,420.0,-62.0,-62.0,-62.0,-68.0,-67.0,-67.33333333333333,650000.0,650000.0,650000.0,78000.0,117000.0,104000.0,80.0,80.0,20.0,20.0,,
2024-09-03 07:20:00,2024-09-03,7,wireless,5849,11682,d077cec30845,10287.0,5G,ba:a7:c2:93:98:83,6082,1,EVO,d0:77:ce:c3:08:48,17859.0,4497124.0,0.0,200850.0,54913.0,531.0,0.0,0.0,317.0,-57.0,-57.0,-57.0,-64.0,-62.0,-62.5,866700.0,866700.0,866700.0,130000.0,156000.0,149500.0,80.0,80.0,20.0,20.0,,
2024-09-03 07:20:00,2024-09-03,7,wireless,36,63,d4babaa26c48,17.0,5G,58:9a:3e:89:ee:df,4147,1,Household,d4:ba:ba:a2:6c:49,409430.0,508065132.0,0.0,242617.0,260921.0,2032.0,0.0,0.0,2137.0,-63.0,-62.0,-62.75,-60.0,-60.0,-59.0,243000.0,270000.0,256500.0,270000.0,270000.0,270000.0,40.0,40.0,40.0,40.0,,
2024-09-03 07:20:00,2024-09-03,7,wireless,26,47,e001a6807fb4,13.0,2G,90:f8:2e:fd:d2:24,5745,1,lake,e0:01:a6:80:7f:b7,663916.0,625677416.0,0.0,385005.0,351245.0,2208.0,0.0,0.0,1692.0,-51.0,-51.0,-51.0,-52.0,-51.0,-51.0,72200.0,72200.0,72200.0,48000.0,65000.0,60750.0,20.0,20.0,20.0,20.0,,
2024-09-03 07:25:00,2024-09-03,7,wireless,26,47,24fe9a0f5b81,13.0,2G,68:57:2d:9a:01:db,3620,1,lake,24:fe:9a:0f:5b:82,520.0,24215.0,0.0,623.0,3169.0,8.0,0.0,0.0,20.0,-59.0,-59.0,-59.0,-55.0,-55.0,-54.0,65000.0,65000.0,65000.0,43300.0,43300.0,43300.0,20.0,20.0,20.0,20.0,,
2024-09-03 07:25:00,2024-09-03,7,wireless,35,55,903cb36c40bd,869.0,5G,ba:40:67:c4:bc:7f,614,1,Shasta-5GHz,90:3c:b3:6c:40:c1,1257.0,1077033.0,0.0,1558.0,1420.0,17.0,0.0,0.0,19.0,-65.0,-65.0,-65.0,-65.0,-65.0,-67.0,200000.0,200000.0,200000.0,54000.0,54000.0,54000.0,40.0,40.0,40.0,40.0,,
2024-09-03 07:25:00,2024-09-03,7,wireless,4410,10438,d4babaa155a0,9672.0,5G,12:b6:4a:62:c6:58,5749,1,kartonSF,d4:ba:ba:a1:55:a3,84134.0,28057413.0,0.0,24008.0,24248.0,76.0,0.0,0.0,89.0,-62.0,-62.0,-62.0,-75.0,-75.0,-74.0,960700.0,960700.0,960700.0,286700.0,286700.0,286700.0,80.0,80.0,20.0,20.0,,
2024-09-03 07:25:00,2024-09-03,7,wireless,26,47,d4babaa25686,13.0,2G,80:c5:f2:b3:82:7f,4202,1,lake,d4:ba:ba:a2:56:89,37876.0,87200.0,0.0,123.0,177.0,1.0,0.0,0.0,2.0,-36.0,-36.0,-36.0,-36.0,-36.0,-35.0,65000.0,65000.0,65000.0,72200.0,72200.0,72200.0,20.0,20.0,20.0,20.0,,
2024-09-03 07:25:00,2024-09-03,7,wireless,36,63,d4babaa26c48,17.0,2G,66:1c:c3:c9:fc:5e,4147,1,Household,d4:ba:ba:a2:6c:4a,8863.0,7926511.0,0.0,21427.0,5879.0,32.0,0.0,0.0,27.0,-64.0,-64.0,-64.0,-65.0,-65.0,-65.0,72200.0,72200.0,72200.0,58500.0,58500.0,58500.0,20.0,20.0,20.0,20.0,,
2024-09-03 07:20:00,2024-09-03,7,wireless,26,47,24fe9a0f5ae5,14.0,5G,5a:6c:8c:0a:ce:bf,3184,1,pond,26:fe:9a:0f:5a:e7,23276.0,5208900.0,0.0,225151.0,15582.0,931.0,0.0,0.0,111.0,-63.0,-62.0,-62.25,-73.0,-72.0,-71.5,6000.0,12000.0,7500.0,36000.0,36000.0,36000.0,20.0,20.0,80.0,80.0,,
2024-09-03 07:25:00,2024-09-03,7,wireless,26,47,24fe9a0f5b81,13.0,2G,50:8a:06:25:92:ca,3620,1,lake,24:fe:9a:0f:5b:82,557.0,22327.0,0.0,123.0,2745.0,1.0,0.0,0.0,14.0,-60.0,-60.0,-60.0,-57.0,-57.0,-57.0,65000.0,65000.0,65000.0,72200.0,72200.0,72200.0,20.0,20.0,20.0,20.0,,
2024-09-03 07:25:00,2024-09-03,7,wireless,17,35,903cb3bb1da5,8.0,5G,f4:f5:d8:d1:f0:60,205,1,plume.dogfood,90:3c:b3:bb:1d:a9,10575.0,1915684.0,0.0,15681.0,5265.0,74.0,0.0,0.0,70.0,-65.0,-65.0,-65.0,-64.0,-64.0,-63.0,325000.0,325000.0,325000.0,433300.0,433300.0,433300.0,80.0,80.0,80.0,80.0,,
2024-09-03 07:25:00,2024-09-03,7,wireless,4410,8809,903cb3bb245d,7685.0,5G,f4:34:f0:76:ca:90,4935,1,kartonwifi,90:3c:b3:bb:24:61,23081.0,8175912.0,0.0,3910.0,3438.0,29.0,0.0,0.0,35.0,-61.0,-61.0,-61.0,-58.0,-58.0,-58.0,72200.0,72200.0,72200.0,72200.0,72200.0,72200.0,20.0,20.0,20.0,20.0,,
2024-09-03 07:25:00,2024-09-03,7,wireless,5167,10321,d4babaa15280,9462.0,5G,66:98:89:23:29:cc,5388,1,Joe,d4:ba:ba:a1:52:83,12263.0,23282019.0,0.0,691576.0,56304.0,697.0,0.0,0.0,233.0,-72.0,-72.0,-72.0,-72.0,-72.0,-72.0,344100.0,344100.0,344100.0,8600.0,8600.0,8600.0,40.0,40.0,20.0,20.0,,
2024-09-03 07:25:00,2024-09-03,7,wireless,17,35,d4babaa15440,8.0,5G,5c:e9:1e:99:af:e4,43,1,plume.dogfood,d4:ba:ba:a1:54:43,10590.0,94542890.0,0.0,1582815.0,411188.0,3217.0,0.0,0.0,2364.0,-71.0,-71.0,-71.0,-72.0,-72.0,-71.0,1080600.0,1080600.0,1080600.0,864800.0,864800.0,864800.0,80.0,80.0,80.0,80.0,,
2024-09-03 07:20:00,2024-09-03,7,wireless,36,60,14448fd58129,15.0,2G,1c:39:29:a0:78:55,81,1,430 Dandy,14:44:8f:d5:81:2c,132476.0,693522.0,0.0,981.0,1836.0,9.0,0.0,0.0,16.0,-74.0,-73.0,-73.5,-72.0,-72.0,-72.0,72200.0,72200.0,72200.0,58500.0,65000.0,60125.0,20.0,20.0,20.0,20.0,,
2024-09-03 07:20:00,2024-09-03,7,wireless,36,62,cccf83ca4b68,15.0,2G,70:a7:41:0d:c5:d3,82,1,430 Dandy,cc:cf:83:ca:4b:6a,351849.0,0.0,0.0,3680109.0,130255221.0,55432.0,0.0,0.0,100495.0,-82.0,-81.0,-81.75,-83.0,-82.0,-81.75,57800.0,72200.0,63200.0,52000.0,57800.0,54900.0,20.0,20.0,20.0,20.0,,
2024-09-03 07:20:00,2024-09-03,7,wireless,5849,11682,e49d7362096c,10287.0,5G,74:8f:3c:c3:1c:17,6079,1,EVO,e4:9d:73:62:09:6e,328521.0,82490640.0,0.0,180.0,126.0,3.0,0.0,0.0,3.0,-64.0,-64.0,-64.0,-71.0,-71.0,-70.0,866700.0,866700.0,866700.0,526600.0,585100.0,570475.0,80.0,80.0,80.0,80.0,,
2024-09-03 07:25:00,2024-09-03,7,wireless,36,63,14448f1fbf2a,17.0,5G,f2:0b:ca:ba:f3:bf,84,1,Household,14:44:8f:1f:bf:2c,11322.0,43062865.0,0.0,898.0,450.0,7.0,0.0,0.0,5.0,-63.0,-63.0,-63.0,-66.0,-66.0,-64.0,229400.0,229400.0,229400.0,103200.0,103200.0,103200.0,40.0,40.0,20.0,20.0,,
2024-09-03 07:25:00,2024-09-03,7,wireless,4410,8809,903cb3bb1d4b,7685.0,2G,f4:30:b9:45:ee:1e,4588,1,kartonwifi,90:3c:b3:bb:1d:4e,22871.0,7808459.0,0.0,154578.0,5862.0,283.0,0.0,0.0,14.0,-33.0,-33.0,-33.0,-40.0,-40.0,-39.0,72200.0,72200.0,72200.0,72200.0,72200.0,72200.0,20.0,20.0,20.0,20.0,,
2024-09-03 07:25:00,2024-09-03,7,wireless,5849,11682,d077cec30845,10287.0,5G,c6:a5:99:05:6e:ab,6082,1,EVO,d0:77:ce:c3:08:48,420.0,26725.0,0.0,204.0,386.0,2.0,0.0,0.0,5.0,-58.0,-58.0,-58.0,-65.0,-65.0,-63.0,866700.0,866700.0,866700.0,130000.0,130000.0,130000.0,80.0,80.0,20.0,20.0,,
2024-09-03 07:25:00,2024-09-03,7,wireless,5849,11682,e49d73625c14,10287.0,5G,0e:9a:f3:10:4b:63,6081,1,EVO,e4:9d:73:62:5c:16,1205.0,1073854.0,0.0,64136907.0,126500.0,44363.0,0.0,0.0,1527.0,-69.0,-69.0,-69.0,-76.0,-76.0,-78.0,650000.0,650000.0,650000.0,390000.0,390000.0,390000.0,80.0,80.0,80.0,80.0,,
2024-09-03 07:20:00,2024-09-03,7,wireless,36,60,14448fd58129,15.0,5G,fc:ec:da:30:d8:8d,81,1,430 Dandy,14:44:8f:d5:81:2b,154186.0,0.0,0.0,2281113.0,30326121.0,33960.0,0.0,0.0,37782.0,-66.0,-62.0,-64.5,-62.0,-61.0,-61.0,72200.0,72200.0,72200.0,19500.0,58500.0,48750.0,20.0,20.0,20.0,20.0,,
2024-09-03 07:20:00,2024-09-03,7,wireless,5849,11682,d077cec30845,10287.0,2G,18:b4:30:99:1b:90,6082,1,EVO,d0:77:ce:c3:08:47,75448.0,1775094.0,0.0,600.0,736.0,10.0,0.0,0.0,12.0,-37.0,-36.0,-36.25,-36.0,-35.0,-35.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,20.0,20.0,20.0,20.0,,
2024-09-03 07:20:00,2024-09-03,7,wireless,17,35,d4babaa15440,8.0,5G,5c:41:5a:cb:2c:10,43,1,plume.dogfood,d4:ba:ba:a1:54:43,10180.0,9853153.0,0.0,356557.0,278702.0,4046.0,0.0,0.0,3993.0,-69.0,-69.0,-69.0,-65.0,-64.0,-64.0,433300.0,433300.0,433300.0,433300.0,433300.0,433300.0,80.0,80.0,80.0,80.0,,
2024-09-03 07:20:00,2024-09-03,7,wireless,26,47,e001a6807fb4,13.0,5G,78:45:58:3f:9c:31,5745,1,lake,e0:01:a6:80:7f:b6,390969.0,0.0,0.0,4644544.0,98280166.0,68960.0,0.0,0.0,98541.0,-80.0,-79.0,-79.25,-80.0,-79.0,-78.75,433300.0,433300.0,433300.0,325000.0,325000.0,325000.0,80.0,80.0,80.0,80.0,,
2024-09-03 07:25:00,2024-09-03,7,wireless,36,60,14448fd58129,15.0,2G,1c:39:29:a0:4a:7f,81,1,430 Dandy,14:44:8f:d5:81:2c,114312.0,932249.0,0.0,123.0,177.0,1.0,0.0,0.0,2.0,-78.0,-78.0,-78.0,-77.0,-77.0,-77.0,43300.0,43300.0,43300.0,39000.0,39000.0,39000.0,20.0,20.0,20.0,20.0,,
2024-09-03 07:25:00,2024-09-03,7,wireless,4410,8809,903cb3bb1d4b,7685.0,2G,a8:48:fa:7f:96:b0,4588,1,kartonwifi,90:3c:b3:bb:1d:4e,22872.0,6908651.0,0.0,101823.0,2591.0,201.0,2.0,0.0,24.0,-41.0,-41.0,-41.0,-39.0,-39.0,-38.0,72200.0,72200.0,72200.0,58500.0,58500.0,58500.0,20.0,20.0,20.0,20.0,,
2024-09-03 07:20:00,2024-09-03,7,wireless,36,63,14448f1fbf2a,17.0,5G,5c:60:ba:52:1f:78,84,1,Household,14:44:8f:1f:bf:2c,634770.0,24318981.0,0.0,58134.0,5916.0,141.0,1.0,0.0,57.0,-67.0,-67.0,-67.0,-67.0,-67.0,-66.5,200000.0,200000.0,200000.0,150000.0,180000.0,168000.0,40.0,40.0,40.0,40.0,,
2024-09-03 07:25:00,2024-09-03,7,wireless,36,63,14448f1fbf2a,17.0,5G,06:4e:65:6c:f6:7a,84,1,Household,14:44:8f:1f:bf:2c,19205.0,1832417.0,0.0,737.0,172.0,6.0,0.0,0.0,2.0,-71.0,-71.0,-71.0,-72.0,-72.0,-71.0,413000.0,413000.0,413000.0,299400.0,299400.0,299400.0,40.0,40.0,40.0,40.0,,
2024-09-03 07:25:00,2024-09-03,7,wireless,26,47,24fe9a0f5b81,14.0,5G,68:db:f5:ad:d1:dc,3620,1,pond,26:fe:9a:0f:5b:83,191222.0,93709493.0,0.0,24146.0,13382.0,163.0,0.0,0.0,154.0,-78.0,-78.0,-78.0,-76.0,-76.0,-75.0,325000.0,325000.0,325000.0,65000.0,65000.0,65000.0,80.0,80.0,20.0,20.0,,
2024-09-03 07:25:00,2024-09-03,7,wireless,4410,8809,903cb3b16e47,7685.0,5G,08:a6:bc:f4:c5:87,4589,1,kartonwifi,90:3c:b3:b1:6e:4b,22901.0,105724425.0,0.0,106993.0,84106.0,1499.0,0.0,0.0,1489.0,-79.0,-79.0,-79.0,-78.0,-78.0,-77.0,390000.0,390000.0,390000.0,234000.0,234000.0,234000.0,80.0,80.0,80.0,80.0,,
2024-09-03 07:25:00,2024-09-03,7,wireless,36,63,d4babaa26c48,17.0,2G,f8:f0:05:aa:db:a9,4147,1,Household,d4:ba:ba:a2:6c:4a,258.0,9718.0,0.0,60.0,54.0,1.0,0.0,0.0,1.0,-81.0,-81.0,-81.0,-81.0,-81.0,-80.0,52000.0,52000.0,52000.0,48000.0,48000.0,48000.0,20.0,20.0,20.0,20.0,,
2024-09-03 07:20:00,2024-09-03,7,wireless,36,60,14448f1fbf8e,15.0,5G,cc:9e:a2:c7:f9:ef,80,1,430 Dandy,14:44:8f:1f:bf:90,114551.0,61692322.0,0.0,153270.0,131393.0,1771.0,0.0,0.0,1839.0,-49.0,-45.0,-46.0,-49.0,-46.0,-46.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,40.0,40.0,40.0,40.0,,
